Person code,Person name,Project code,Project name,Activity code,Activity name,Decimal,Price,Year,Month
Piet,Piet Van Dender,15000 De Clercq - Vehent,15000 De Clercq - Vehent,Gyprocwerken ,Gyprocwerken,4.5,175.5,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,0.63,24.7,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk MAKEN,Maatwerk MAKEN,2.88,112.45,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.08,42.25,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.9,113.1,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Z Opkuisen atelier,Z Opkuisen atelier,0.63,0,2015,2
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,0.5,0,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,0.17,0,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,1.17,45.5,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.4,54.6,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.3,0,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.72,66.95,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.18,85.15,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,X LAMINAAT PLAATSEN,X LAMINAAT PLAATSEN,1,39,2015,2
Piet,Piet Van Dender,140360 KINDERS BOSTEELS,140360 KINDERS BOSTEELS,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2,78,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.67,65,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk MAKEN,Maatwerk MAKEN,0.4,15.6,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,X LAMINAAT PLAATSEN,X LAMINAAT PLAATSEN,2.5,97.5,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,1.03,40.3,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.67,0,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.75,29.25,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,1.22,47.45,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,6.05,0,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,0.8,31.2,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,X LAMINAAT PLAATSEN,X LAMINAAT PLAATSEN,4,156,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,X LAMINAAT PLAATSEN,X LAMINAAT PLAATSEN,4.33,169,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.67,143,2015,2
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,X LAMINAAT PLAATSEN,X LAMINAAT PLAATSEN,1.67,65,2015,2
Piet,Piet Van Dender,140329B HOLVOET,140329B HOLVOET,X Extra werk allerlei,X Extra werk allerlei,3.53,137.8,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,3.53,0,2015,2
Piet,Piet Van Dender,140412 De Wilde - De Vos,140412 De Wilde - De Vos,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.73,106.6,2015,2
Piet,Piet Van Dender,140412 De Wilde - De Vos,140412 De Wilde - De Vos,Maatwerk MAKEN,Maatwerk MAKEN,0.38,14.95,2015,2
Piet,Piet Van Dender,140412 De Wilde - De Vos,140412 De Wilde - De Vos,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.02,156.65,2015,2
Piet,Piet Van Dender,140412 De Wilde - De Vos,140412 De Wilde - De Vos,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.88,190.45,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.93,153.4,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.03,79.3,2015,2
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,1.92,74.75,2015,2
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,1.42,0,2015,2
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,1.75,68.25,2015,2
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk MAKEN,Maatwerk MAKEN,0.33,13,2015,2
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.5,97.5,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk MAKEN,Maatwerk MAKEN,2.85,111.15,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.38,53.95,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.57,178.1,2015,2
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,ZIEK,ZIEK,9,0,2015,2
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.72,144.95,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,3.05,118.95,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk MAKEN,Maatwerk MAKEN,1.73,67.6,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,Maatwerk MAKEN,Maatwerk MAKEN,1.25,48.75,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,4.17,162.5,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,2.75,107.25,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,X AFBREEKWERKEN,X AFBREEKWERKEN,0.62,0,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.02,0.65,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,X AFBREEKWERKEN,X AFBREEKWERKEN,2.37,0,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.43,16.9,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.57,22.1,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,4.77,185.9,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,X AFBREEKWERKEN,X AFBREEKWERKEN,0.62,0,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.43,16.9,2015,1
Piet,Piet Van Dender,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,4.77,185.9,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.02,0.65,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,X AFBREEKWERKEN,X AFBREEKWERKEN,2.37,0,2015,1
Anton,Anton De Prijcker,140411 B VAN GASSE,140411 B VAN GASSE,plafond PLAATSEN,plafond PLAATSEN,0.57,22.1,2015,1
Anton,Anton De Prijcker,140329B HOLVOET,140329B HOLVOET,Maatwerk MAKEN,Maatwerk MAKEN,0.88,34.45,2015,1
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.82,0,2015,1
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,4.02,0,2015,1
